ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
1058,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3,,,,96 well,submerged,100,24,5021,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,3.444444444
1059,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3,,,,96 well,submerged,3,24,5021,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,2.861111111
1060,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3,,,,96 well,submerged,0.6,24,5021,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,2.166666667
1061,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3,,,,96 well,submerged,0.1,24,5021,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,1.777777778
1062,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,XG Sciences,RPMI+2% FBS,150,,S,,3,,,,99 well,submerged,0.005,24,5021,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,1.583333333
1063,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3,,,,96 well,submerged,0.1,24,5022,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,2.277777778
1064,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3,,,,96 well,submerged,0.6,24,5022,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,2.944444444
1065,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3,,,,96 well,submerged,3,24,5022,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,3.805555556
1066,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3,,,,96,submerged,18,24,5022,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,3.944444444
1067,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,Graphene pelletes (GNP),,XG Sciences,RPMI+2% FBS,5000,,L,,3,,,,96,submerged,100,24,5022,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",ros,4.361111111
1068,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,6,6009,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,2.398832919
1069,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,6,6009,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,3.16227766
1070,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,160,6,6009,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,2.041737945
1071,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,24,6010,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,7.58577575
1072,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,24,6010,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,3.548133892
1073,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,160,24,6010,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,3.548133892
1074,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,160,6,6011,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,3.630780548
1075,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,6,6011,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,2.511886432
1076,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,6,6011,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,2.398832919
1077,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,24,6012,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.513561248
1078,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,24,6012,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.584893192
1079,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F13,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,160,24,6012,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,2.290867653
1080,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,6,6013,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.584893192
1081,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,6,6013,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.380384265
1082,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,80,6,6013,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.445439771
1083,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,24,6014,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.380384265
1084,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,24,6014,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.380384265
1085,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,80,24,6014,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.412537545
1086,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,6,6015,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.513561248
1087,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,6,6015,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.584893192
1088,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,80,6,6015,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.513561248
1089,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,40,24,6016,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.513561248
1090,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,10,24,6016,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.77827941
1091,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,80,24,6016,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",rna_il8,1.698243652
1092,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,0,6,1,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100
1093,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,0,24,2,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100
1094,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,0,6,3,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100
1095,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,0,24,4,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100
1096,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2,"2-3 layes, unkown thichness",411,,12 well,submerged,0,6,5,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100
