,ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
1028,1029,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,233.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,60.0
1029,1030,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,170.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,69.5
1030,1031,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,152.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,73.5
1031,1032,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,130.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,77.1
1032,1033,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,110.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,79.3
1033,1034,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,88.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,81.8
1034,1035,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,70.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,83.7
1035,1036,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,47.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,85.5
1036,1037,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,25.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,87.3
1037,1038,Fatima et al 2021,https://doi.org/10.1007/s13205-021-03015-z,rGO,rGO,,in house they made it,DMEM/F12,53,,S,,,,,-34.0,96 ( I asume dosnt say),submerged,190.0,12.0,2018,human,epithelial,A549,1x105 cells per well,doesn’t say ,"FAR THE WORST PAPER. Info are missing, cytotoxicity instead of cell viability (had to substract), no info for the doses used… a dissasteer. PLUS HAD GRAPHITE POWDER RESULTS, BUT NO DATA FOR IT (e.g. no size etc) also had antioxidant but no ifo about it, and figures were bad so skipped it",viability_mtt,64.8
1038,1039,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,4.0,24.0,3026,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,100.0
1039,1040,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,16.0,24.0,3026,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,99.6
1040,1041,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,64.0,24.0,3026,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,94.6
1041,1042,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,256.0,24.0,3026,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,89.5
1042,1043,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,64.0,24.0,3028,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,87.8
1043,1044,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,256.0,24.0,3028,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,94.6
1044,1045,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,128.0,24.0,3028,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,91.2
1045,1046,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,4.0,24.0,3028,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,99.6
1046,1047,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,16.0,24.0,3028,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_hymolisis,92.9
1047,1048,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,4.0,24.0,4027,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,100.0
1048,1049,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,16.0,24.0,4027,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,100.0
1049,1050,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,64.0,24.0,4027,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,100.0
1050,1051,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene,Graphene ,,Graphene-supermarket.com,DMEM/F12,,,L,5000,5.5,,,,96,submerged,256.0,24.0,4027,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,100.0
1051,1052,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,128.0,24.0,4029,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,20.3
1052,1053,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,4.0,24.0,4029,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,94.5
1053,1054,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,16.0,24.0,4029,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,91.2
1054,1055,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,64.0,24.0,4029,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,59.1
1055,1056,Sofie Van Den Broucke et al 2021,Nanomaterials | Free Full-Text | Effect of Graphene and Graphene Oxide on Airway Barrier and Differential Phosphorylation of Proteins in Tight and Adherens Junction Pathways (mdpi.com),Graphene oxide,GO,,Graphene-supermarket.com,DMEM/F12,,,L,2250,1.0,1,,,96,submerged,256.0,24.0,4029,human,epithelial,16HBE14,200 000 cells per cm2,None detected,,viability_wst,10.1
1091,1092,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,6.0,1,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1092,1093,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,DMEM/F12,6142,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,24.0,2,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1093,1094,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,6.0,3,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1094,1095,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,DMEM/F12,356,,S,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,24.0,4,human,epithelial,A549,2x10^5 cells/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1095,1096,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,6.0,5,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1096,1097,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,Graphene oxide,GO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,24.0,6,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1097,1098,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,6.0,7,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1098,1099,Emilio Di Ianni et al 2021,https://www.sciencedirect.com/science/article/pii/S1383571821000966,rGO,rGO,,Graphenea,RPMI + 10% FBS,4841,,L,,2.0,"2-3 layes, unkown thichness",411,,12 well,submerged,0.0,24.0,8,human,macrophage,THP-1,3x10^5 c/mL,NO but previsou batch at graphenea says  endotoxin free,"the study had also DNA tail damage, but we did not investigated these data (genotox mainly)",nucleo,100.0
1099,1100,Adrián Povo-Retana et al 2021,https://doi.org/10.1002/adbi.202100882.,Graphene,"chemical vapor deposition graphene, GCVD",,in house they made it,RPMI+2% FBS,150,,S,,3.0,,,,96 well,submerged,0.0,24.0,1019,human,macrophage,human macrophages,1.5 × 104 per well,doesn’t say ,"had more treatment point but only the ones I added were in a figure. Use of annexin only. They also had more data in function of polirisation, but this can complicated the data analysis so I skiped it",viability_pi,100.0
